loan_id,application_date,age,annual_income,employment_years,loan_amount,tenure_months,interest_rate_pct,credit_score,dti_pct,prior_delinquencies,collateral_value,ltv_pct,dependents,purpose,employment_type,region,existing_loans,monthly_obligations,days_past_due,default_flag,npa_flag,risk_score,risk_band,pd_estimate
LN104240,2023-05-10,21,94600,17.2,143000,36,7.6,712,56.5,0,111000,128.8,1,Business,Salaried,Central,0,4454.76,0,0,0,31.49,Moderate,0.0918
LN103470,2023-05-11,37,62700,14.2,410000,72,11.92,763,28.4,0,545000,75.2,3,Home,Salaried,East,0,7998.53,5,0,0,17.81,Low,0.0081
LN103964,2023-05-11,33,89500,5.8,328000,48,9.43,754,38.0,0,360000,91.1,2,Business,Salaried,South,1,8229.43,0,0,0,23.46,Low,0.0244
LN100185,2023-05-11,44,25400,7.7,593000,72,13.42,686,51.9,2,1010000,58.7,0,Personal,Salaried,East,0,12035.8,15,0,0,28.93,Moderate,0.0525
LN101104,2023-05-12,48,42300,5.7,343000,48,7.9,668,30.1,0,413000,83.1,2,Home,Salaried,Central,0,8357.54,0,0,0,23.97,Low,0.0286
LN103377,2023-05-12,29,41600,16.5,272000,48,11.22,643,22.7,1,212000,128.3,2,Home,Self-employed,South,0,7059.08,0,0,0,30.33,Moderate,0.0784
LN101591,2023-05-12,21,36900,8.6,688000,72,10.99,705,32.3,1,1058000,65.0,1,Education,Self-employed,North,0,13091.92,0,0,0,22.64,Low,0.0226
LN104849,2023-05-13,42,90300,2.3,436000,48,11.87,764,46.9,0,671000,65.0,0,Auto,Contract,Central,0,11453.74,0,0,0,20.43,Low,0.0214
LN102589,2023-05-14,37,70500,7.0,886000,12,10.08,766,32.0,0,599000,147.9,0,Home,Government,South,1,77926.45,120,1,1,27.3,Moderate,0.0426
LN103335,2023-05-14,26,78300,16.1,243000,72,12.09,638,32.5,0,213000,114.1,4,Home,Self-employed,Central,1,4762.08,5,0,0,30.8,Moderate,0.0878
LN102348,2023-05-15,44,42200,10.0,215000,72,11.63,604,36.6,0,305000,70.5,2,Home,Salaried,North,2,4162.04,0,0,0,30.73,Moderate,0.0698
LN103408,2023-05-15,36,48100,10.7,592000,48,11.22,625,42.4,0,757000,78.2,2,Personal,Self-employed,North,0,15363.87,0,0,0,28.21,Moderate,0.0766
LN100968,2023-05-15,38,76400,4.3,1102000,24,13.34,670,23.4,0,1959000,56.3,2,Business,Salaried,West,2,52567.25,0,0,0,23.17,Low,0.0223
LN104517,2023-05-15,41,115100,8.0,300000,72,13.34,622,51.6,1,304000,98.7,2,Business,Salaried,Central,2,6076.2,0,0,0,37.59,Moderate,0.1966
LN103572,2023-05-16,41,79200,11.5,575000,48,7.57,614,18.7,0,748000,76.9,1,Personal,Salaried,North,1,13921.66,0,0,0,25.59,Moderate,0.0361
LN104705,2023-05-16,37,44100,1.6,467000,72,10.69,650,15.4,1,836000,55.9,1,Personal,Salaried,East,2,8814.94,0,0,0,24.59,Low,0.0264
LN101824,2023-05-16,40,93100,9.5,743000,36,13.19,736,52.7,1,639000,116.3,5,Business,Contract,West,1,25102.66,0,0,0,31.87,Moderate,0.1146
LN104804,2023-05-16,36,96500,15.6,410000,12,12.21,682,41.9,1,423000,96.9,1,Auto,Contract,North,1,36468.29,0,0,0,30.63,Moderate,0.0814
LN101876,2023-05-16,33,84700,4.1,595000,60,10.34,701,51.3,0,683000,87.1,0,Personal,Salaried,North,0,12741.76,5,0,0,26.86,Moderate,0.0522
LN103769,2023-05-16,33,94500,11.7,190000,60,12.94,624,9.1,0,342000,55.6,1,Business,Salaried,East,2,4317.25,0,0,0,22.68,Low,0.019
LN103945,2023-05-17,46,60600,8.3,927000,72,13.23,650,25.5,0,649000,142.8,0,Personal,Salaried,North,1,18721.41,0,0,0,31.63,Moderate,0.1023
LN103584,2023-05-17,39,57200,4.0,315000,36,9.62,795,45.8,1,440000,71.6,2,Education,Self-employed,East,0,10108.06,0,0,0,21.23,Low,0.0178
LN102936,2023-05-17,33,22400,3.6,865000,72,8.67,702,35.5,0,757000,114.3,2,Business,Salaried,West,2,15450.8,0,0,0,29.7,Moderate,0.0676
LN101849,2023-05-17,42,40300,2.7,347000,36,13.56,736,35.4,2,294000,118.0,1,Personal,Salaried,Central,0,11785.62,0,0,0,28.92,Moderate,0.0559
LN100441,2023-05-17,38,48000,15.6,637000,72,10.28,702,51.2,0,1055000,60.4,0,Education,Salaried,Central,1,11891.1,0,0,0,25.78,Moderate,0.0292
LN101766,2023-05-17,58,181200,8.1,707000,24,17.4,638,51.0,0,474000,149.2,3,Personal,Salaried,Central,1,35091.72,0,0,0,38.01,Moderate,0.261
LN104158,2023-05-18,32,127100,13.3,1011000,84,13.71,797,9.5,1,1735000,58.3,2,Home,Government,East,0,18784.56,0,0,0,12.54,Low,0.0027
LN103878,2023-05-18,24,85300,5.2,1775000,84,12.16,655,51.5,1,2452000,72.4,1,Home,Salaried,North,2,31485.68,15,0,0,33.2,Moderate,0.0934
LN103537,2023-05-18,31,146800,7.2,353000,84,16.42,684,35.9,0,258000,136.8,0,Personal,Self-employed,West,2,7096.01,0,0,0,32.98,Moderate,0.1372
LN103851,2023-05-18,42,45300,12.8,316000,36,13.32,708,41.5,0,251000,125.9,1,Auto,Salaried,East,0,10696.06,0,0,0,28.41,Moderate,0.054
LN102847,2023-05-18,30,67200,8.4,1520000,36,10.81,822,5.0,1,1690000,89.9,2,Business,Government,Central,2,49626.2,0,0,0,16.81,Low,0.0055
LN102667,2023-05-18,27,51500,4.5,125000,60,12.23,821,57.4,1,110000,113.6,0,Personal,Self-employed,South,1,2795.11,0,0,0,28.04,Moderate,0.0566
LN101714,2023-05-19,33,25300,16.0,812000,84,14.92,675,39.7,0,1023000,79.4,2,Business,Salaried,North,0,15632.54,90,1,1,25.14,Moderate,0.0329
LN104941,2023-05-19,36,154300,7.9,379000,84,9.99,587,45.6,0,293000,129.4,1,Home,Contract,East,1,6289.89,0,0,0,37.65,Moderate,0.3008
LN104644,2023-05-19,44,58600,9.5,597000,72,11.39,545,38.7,0,1025000,58.2,2,Personal,Salaried,South,3,11482.96,10,0,0,34.71,Moderate,0.137
LN101337,2023-05-19,35,52500,7.2,406000,24,14.0,624,48.7,0,297000,136.7,1,Home,Salaried,East,1,19493.23,0,0,0,37.04,Moderate,0.212
LN101573,2023-05-19,26,51900,3.5,344000,72,8.3,728,73.9,0,447000,77.0,0,Home,Salaried,Central,0,6081.95,0,0,0,28.94,Moderate,0.0648
LN101075,2023-05-19,34,44900,10.5,773000,72,10.25,742,37.3,1,1142000,67.7,1,Personal,Salaried,East,3,14418.12,5,0,0,26.95,Moderate,0.0292
LN103373,2023-05-19,54,20100,11.8,726000,60,11.71,641,31.7,0,761000,95.4,0,Business,Salaried,North,1,16043.28,0,0,0,28.61,Moderate,0.0579
LN104811,2023-05-19,21,46400,13.5,233000,60,14.98,669,67.0,1,240000,97.1,3,Home,Salaried,East,2,5540.61,180,1,1,38.03,Moderate,0.1751
LN100857,2023-05-20,42,50700,15.3,237000,48,12.44,738,21.4,0,288000,82.3,2,Auto,Self-employed,East,1,6292.44,0,0,0,20.11,Low,0.0135
LN104935,2023-05-20,43,69000,2.5,391000,48,12.15,709,22.0,0,604000,64.7,1,Personal,Self-employed,Central,1,10325.35,0,0,0,20.0,Low,0.0183
LN104246,2023-05-20,39,78100,3.1,196000,36,11.67,685,43.9,1,267000,73.4,1,Personal,Government,South,2,6479.16,0,0,0,30.19,Moderate,0.0648
LN104223,2023-05-20,49,31200,13.5,598000,12,11.43,707,8.4,0,404000,148.0,2,Auto,Contract,South,1,52972.25,0,0,0,25.72,Moderate,0.0433
LN100639,2023-05-21,26,72600,4.1,238000,48,9.55,650,22.8,0,290000,82.1,1,Education,Salaried,South,3,5984.99,0,0,0,28.36,Moderate,0.045
LN102208,2023-05-21,35,35300,3.9,750000,36,11.67,561,61.4,0,730000,102.7,3,Personal,Salaried,Central,1,24792.69,10,0,0,39.52,Moderate,0.3361
LN102262,2023-05-21,49,78300,6.9,219000,36,15.09,724,37.6,0,350000,62.6,0,Home,Self-employed,North,1,7601.36,0,0,0,22.12,Low,0.0217
LN101826,2023-05-21,28,31700,10.1,381000,60,12.06,741,15.0,0,660000,57.7,0,Education,Salaried,Central,1,8486.69,0,0,0,16.21,Low,0.0059
LN101425,2023-05-21,21,83000,9.4,293000,84,16.09,681,47.6,0,220000,133.2,0,Home,Contract,South,1,5834.61,0,0,0,33.45,Moderate,0.1588
LN101363,2023-05-21,29,90200,7.2,162000,36,10.1,784,54.1,0,107000,151.4,1,Auto,Contract,South,2,5234.89,0,0,0,32.65,Moderate,0.1268
LN100699,2023-05-21,36,87200,9.5,621000,24,14.1,772,54.0,0,1111000,55.9,0,Personal,Salaried,South,2,29845.35,0,0,0,23.85,Low,0.022
LN100326,2023-05-21,48,50700,6.3,766000,36,14.38,658,9.4,0,692000,110.7,1,Business,Salaried,North,1,26321.66,10,0,0,24.78,Low,0.0328
LN101187,2023-05-22,36,113800,6.4,264000,36,11.69,665,10.2,0,178000,148.3,1,Personal,Salaried,South,1,8729.54,0,0,0,28.33,Moderate,0.0612
LN102654,2023-05-22,32,109300,10.6,614000,60,6.84,786,50.3,0,717000,85.6,2,Personal,Government,South,2,12111.64,0,0,0,25.34,Moderate,0.028
LN104658,2023-05-23,40,121600,2.6,1329000,72,10.98,696,57.6,0,975000,136.3,1,Home,Salaried,North,0,25282.68,0,0,0,33.3,Moderate,0.1371
LN102200,2023-05-23,54,69500,6.3,209000,48,10.95,658,21.8,0,223000,93.7,1,Auto,Self-employed,South,2,5396.64,0,0,0,27.23,Moderate,0.0495
LN102135,2023-05-23,33,83300,9.6,251000,36,14.87,776,26.7,0,286000,87.8,0,Personal,Government,West,1,8685.03,0,0,0,19.7,Low,0.0121
LN101439,2023-05-23,45,83700,12.3,410000,60,9.93,705,63.1,1,393000,104.3,0,Auto,Salaried,North,1,8697.17,0,0,0,34.39,Moderate,0.1112
LN100758,2023-05-24,30,50700,5.4,1000000,36,8.25,654,31.7,0,805000,124.2,1,Home,Salaried,West,3,31451.82,0,0,0,34.14,Moderate,0.1145
LN102615,2023-05-24,44,38700,10.3,1137000,36,16.62,647,44.2,0,1051000,108.2,4,Personal,Government,West,1,40322.45,0,0,0,32.07,Moderate,0.1053
LN104774,2023-05-24,21,56200,14.0,455000,48,8.65,575,42.7,0,683000,66.6,0,Education,Salaried,North,2,11247.23,0,0,0,33.09,Moderate,0.0983
LN104387,2023-05-24,25,150300,6.9,178000,84,12.05,692,55.1,0,229000,77.7,2,Business,Salaried,South,0,6901.28,5,0,0,27.15,Moderate,0.0518
LN100445,2023-05-25,44,58400,7.9,589000,72,12.61,703,53.6,0,1006000,58.5,2,Home,Salaried,Central,0,11702.76,0,0,0,24.35,Low,0.0285
LN101230,2023-05-25,33,74800,10.4,1140000,36,11.32,723,24.8,1,819000,139.2,1,Education,Salaried,North,3,37495.13,0,0,0,32.6,Moderate,0.0703
LN101665,2023-05-26,38,41700,3.1,515000,72,8.89,693,19.7,0,478000,107.7,3,Home,Salaried,West,4,9255.06,5,0,0,29.69,Moderate,0.0503
LN104492,2023-05-26,33,52800,3.6,794000,72,12.67,681,38.4,0,685000,115.9,2,Auto,Self-employed,West,0,15800.88,0,0,0,28.22,Moderate,0.0742
LN100365,2023-05-26,34,31700,4.4,1454000,36,12.51,817,27.0,0,1287000,113.0,1,Home,Salaried,South,2,48648.55,20,0,0,21.78,Low,0.0147
LN104087,2023-05-27,39,169100,7.5,408000,60,10.49,732,15.2,0,573000,71.2,1,Education,Self-employed,West,1,8767.49,10,0,0,18.07,Low,0.0107
LN102624,2023-05-27,42,240100,5.7,506000,36,12.7,770,36.2,1,800000,63.2,2,Business,Salaried,West,3,16976.12,0,0,0,24.8,Low,0.0208
LN101903,2023-05-27,41,52000,8.7,740000,36,10.04,720,54.5,1,933000,79.3,0,Auto,Salaried,North,1,23891.62,0,0,0,29.38,Moderate,0.0509
LN102972,2023-05-27,26,47500,4.3,186000,84,15.48,626,43.1,0,295000,63.1,1,Home,Contract,East,0,3639.47,0,0,0,26.79,Moderate,0.0666
LN103952,2023-05-28,58,41400,6.9,349000,24,8.6,749,28.4,0,325000,107.4,2,Auto,Salaried,South,0,15880.0,0,0,0,21.77,Low,0.0184
LN104711,2023-05-28,43,90000,15.1,590000,72,11.68,753,28.1,0,421000,140.1,0,Home,Salaried,North,2,11436.67,0,0,0,28.1,Moderate,0.0391
LN103148,2023-05-29,37,73800,12.3,185000,60,11.2,720,58.1,0,188000,98.4,0,Auto,Salaried,East,0,4040.83,15,0,0,28.34,Moderate,0.0527
LN100159,2023-05-29,44,37800,4.9,1194000,36,13.54,747,43.8,1,1232000,96.9,2,Auto,Salaried,Central,2,40541.84,5,0,0,29.24,Moderate,0.0467
LN102158,2023-05-29,50,43100,23.8,1023000,60,10.09,656,7.4,0,875000,116.9,1,Personal,Salaried,East,1,21781.06,0,0,0,25.11,Moderate,0.0276
LN103892,2023-05-29,31,41500,7.9,210000,48,11.28,676,22.6,0,280000,75.0,4,Home,Self-employed,East,1,5456.16,0,0,0,22.9,Low,0.0254
LN102060,2023-05-30,46,135900,14.8,1103000,48,11.85,774,17.4,1,1667000,66.2,1,Business,Contract,East,3,28965.05,0,0,0,21.12,Low,0.0136
LN100640,2023-05-30,35,94800,25.1,276000,36,16.23,645,54.5,1,309000,89.3,3,Home,Salaried,Central,2,9734.71,0,0,0,36.02,Moderate,0.1129
LN102118,2023-05-30,21,43400,8.1,478000,24,13.95,533,47.9,0,499000,95.8,0,Business,Salaried,East,2,22938.87,120,1,1,39.28,Moderate,0.2889
LN104946,2023-05-30,31,21100,5.8,377000,36,11.86,746,36.7,1,347000,108.6,0,Personal,Government,East,2,12496.6,20,0,0,29.04,Moderate,0.0503
LN103770,2023-05-31,47,54300,1.6,685000,60,11.7,704,40.8,0,485000,141.2,2,Auto,Self-employed,East,0,15133.8,0,0,0,30.01,Moderate,0.1012
LN101123,2023-05-31,28,71900,15.1,146000,36,10.69,800,44.4,0,133000,109.8,2,Home,Salaried,East,0,4758.45,0,0,0,22.51,Low,0.0179
LN100247,2023-05-31,32,30800,13.4,115000,36,9.31,655,31.0,0,77000,149.4,0,Personal,Salaried,South,0,3673.58,0,0,0,31.46,Moderate,0.1028
LN100900,2023-05-31,41,62800,5.3,627000,60,11.38,615,60.6,0,478000,131.2,2,Auto,Salaried,South,0,13751.62,120,1,1,37.68,Moderate,0.2579
LN101424,2023-05-31,29,49900,3.8,431000,12,10.23,761,52.1,0,414000,104.1,2,Business,Salaried,West,2,37937.87,0,0,0,28.88,Moderate,0.0563
LN100679,2023-06-01,49,51200,7.5,864000,84,9.9,626,20.6,1,978000,88.3,1,Business,Salaried,North,0,14298.82,0,0,0,26.81,Moderate,0.0443
LN104675,2023-06-01,29,132600,20.1,1248000,72,13.15,665,31.2,0,2017000,61.9,1,Home,Salaried,West,0,25151.39,0,0,0,22.22,Low,0.017
LN101598,2023-06-01,38,27900,9.9,127000,72,9.79,691,30.0,0,101000,125.7,2,Personal,Government,South,0,2339.35,5,0,0,26.99,Moderate,0.0504
LN102266,2023-06-01,22,98900,0.7,520000,24,11.05,692,37.3,0,836000,62.2,0,Home,Salaried,West,1,24248.15,0,0,0,23.71,Low,0.0257
LN100665,2023-06-01,39,32600,5.4,478000,72,11.37,492,32.7,1,749000,63.8,0,Auto,Contract,Central,1,9189.13,60,1,0,35.54,Moderate,0.2162
LN100373,2023-06-01,47,62900,4.3,408000,60,11.33,610,36.9,0,704000,58.0,2,Personal,Salaried,North,2,8938.2,0,0,0,29.22,Moderate,0.0654
LN102535,2023-06-02,35,38800,24.4,358000,60,12.31,624,44.1,1,320000,111.9,1,Business,Salaried,South,2,8019.71,0,0,0,37.31,Moderate,0.1547
LN101124,2023-06-02,53,135500,3.6,1096000,84,11.66,662,23.3,0,1252000,87.5,1,Personal,Contract,South,4,19148.68,0,0,0,30.03,Moderate,0.0829
LN100894,2023-06-02,50,80700,6.4,141000,36,7.89,666,53.6,0,156000,90.4,1,Personal,Salaried,Central,1,4411.28,0,0,0,31.17,Moderate,0.0943
LN104715,2023-06-02,38,63000,14.9,1228000,72,8.36,751,20.0,0,938000,130.9,0,Personal,Self-employed,Central,0,21747.32,5,0,0,22.33,Low,0.0254
LN104193,2023-06-02,21,76800,6.2,483000,72,14.84,722,13.0,0,787000,61.4,2,Auto,Contract,East,1,10171.12,0,0,0,17.18,Low,0.0106
LN104999,2023-06-02,30,88600,8.4,281000,60,13.12,771,16.9,1,311000,90.4,1,Personal,Self-employed,South,0,6410.89,0,0,0,18.6,Low,0.0123
LN100098,2023-06-03,38,45000,12.2,493000,24,11.41,658,57.7,0,323000,152.6,1,Personal,Salaried,Central,1,23071.62,240,1,1,38.37,Moderate,0.2676
LN103806,2023-06-03,38,42900,6.6,364000,48,7.48,729,20.5,0,286000,127.3,2,Personal,Contract,Central,1,8797.72,0,0,0,24.9,Low,0.0456
LN101904,2023-06-03,37,54500,4.5,65000,24,7.87,732,49.0,1,98000,66.3,3,Home,Salaried,Central,1,2935.92,0,0,0,26.34,Moderate,0.032
LN104298,2023-06-03,29,69200,21.3,178000,84,12.15,736,18.5,0,315000,56.5,2,Education,Self-employed,South,4,3156.48,0,0,0,22.05,Low,0.0123
LN100331,2023-06-03,30,57500,10.7,452000,72,12.89,619,32.5,0,756000,59.8,1,Business,Self-employed,East,0,9047.28,0,0,0,24.71,Low,0.042
LN102209,2023-06-03,38,113100,13.4,661000,24,10.07,707,5.8,1,834000,79.3,1,Home,Government,Central,1,30523.16,0,0,0,20.33,Low,0.0102
LN102183,2023-06-04,50,41600,13.9,157000,36,13.86,741,23.1,0,161000,97.5,1,Personal,Contract,North,1,5355.22,0,0,0,21.81,Low,0.0238
LN104230,2023-06-04,24,63400,32.2,272000,12,11.2,733,37.9,0,281000,96.8,1,Home,Salaried,West,0,24065.19,0,0,0,23.45,Low,0.0171
LN102265,2023-06-04,49,47400,18.7,582000,48,7.67,604,24.6,0,521000,111.7,4,Personal,Government,Central,2,14118.34,0,0,0,32.45,Moderate,0.0929
LN100936,2023-06-05,29,117100,5.8,717000,84,13.67,632,38.7,0,1225000,58.5,4,Home,Salaried,West,2,13306.22,0,0,0,28.46,Moderate,0.0498
LN102789,2023-06-05,40,111700,5.9,588000,60,13.69,708,73.5,1,1018000,57.8,3,Auto,Self-employed,South,0,13587.41,0,0,0,30.0,Moderate,0.0798
LN100633,2023-06-05,34,75000,13.3,723000,60,9.02,768,37.9,1,809000,89.4,1,Personal,Salaried,Central,1,15015.31,0,0,0,24.53,Low,0.0229
LN104848,2023-06-05,33,43700,11.9,667000,36,13.04,741,37.9,0,782000,85.3,3,Personal,Salaried,Central,1,22486.72,0,0,0,23.55,Low,0.0233
LN100790,2023-06-05,42,29800,6.9,1385000,48,9.23,615,5.7,0,1254000,110.4,3,Auto,Salaried,West,0,34617.24,0,0,0,24.62,Low,0.033
LN103010,2023-06-05,37,56600,4.4,649000,36,14.16,711,21.3,0,639000,101.6,1,Personal,Salaried,North,0,22231.75,0,0,0,21.78,Low,0.0221
LN104183,2023-06-05,33,76300,8.2,394000,84,6.7,723,5.0,0,314000,125.5,3,Business,Salaried,South,1,5888.9,0,0,0,21.94,Low,0.0189
LN104486,2023-06-06,42,60100,7.0,411000,84,9.78,723,38.9,3,591000,69.5,0,Auto,Government,South,0,6776.46,0,0,0,27.45,Moderate,0.0313
LN100410,2023-06-06,44,50500,13.8,318000,36,9.71,699,47.7,0,422000,75.4,2,Auto,Government,North,0,10217.72,0,0,0,25.07,Moderate,0.0299
LN104991,2023-06-06,44,71300,6.8,374000,72,8.5,686,16.3,0,398000,94.0,1,Home,Salaried,East,0,6649.12,0,0,0,21.34,Low,0.0178
LN100237,2023-06-06,40,115800,9.3,972000,60,13.99,616,21.7,1,1626000,59.8,1,Auto,Salaried,North,2,22611.7,0,0,0,28.04,Moderate,0.0387
LN102770,2023-06-06,36,99700,3.6,751000,36,14.18,740,56.6,0,1063000,70.6,2,Personal,Government,South,3,25733.1,0,0,0,29.2,Moderate,0.0546
LN101768,2023-06-06,39,143500,8.2,124000,84,10.43,676,39.7,1,178000,69.7,1,Personal,Self-employed,North,1,4747.46,0,0,0,27.79,Moderate,0.0558
LN102324,2023-06-06,38,81600,20.5,341000,72,13.17,701,41.4,0,265000,128.7,2,Auto,Salaried,North,4,6875.9,0,0,0,35.7,Moderate,0.1051
LN104878,2023-06-07,32,38200,9.1,189000,60,11.53,797,28.9,1,339000,55.8,1,Education,Contract,East,3,4159.45,0,0,0,21.17,Low,0.0132
LN103681,2023-06-07,34,68300,10.2,303000,48,10.92,702,39.4,2,358000,84.6,2,Personal,Salaried,Central,2,7819.43,0,0,0,31.51,Moderate,0.0629
LN101507,2023-06-07,47,82300,2.8,283000,72,11.16,701,43.8,0,439000,64.5,2,Education,Contract,North,0,5409.86,0,0,0,23.1,Low,0.035
LN104894,2023-06-08,28,60900,7.8,506000,48,14.73,773,18.0,0,594000,85.2,1,Personal,Self-employed,North,2,14013.2,0,0,0,19.53,Low,0.0135
LN104134,2023-06-08,37,31300,3.5,1337000,24,15.39,695,47.8,1,1111000,120.3,1,Business,Government,West,1,65074.66,10,0,0,33.46,Moderate,0.1198
LN100495,2023-06-08,43,35200,2.6,1368000,72,11.48,711,40.9,0,937000,146.0,2,Education,Contract,North,4,26376.18,0,0,0,36.81,Moderate,0.2092
LN103619,2023-06-08,46,139100,4.2,69000,72,11.23,708,47.1,0,99000,69.7,2,Auto,Salaried,North,1,5459.68,0,0,0,25.57,Moderate,0.0332
LN102373,2023-06-08,43,26000,5.3,570000,36,13.22,752,25.2,2,730000,78.1,1,Personal,Salaried,West,2,19266.01,5,0,0,25.37,Moderate,0.0232
LN102491,2023-06-08,32,44800,6.5,273000,60,11.34,792,18.5,2,226000,120.8,2,Personal,Self-employed,Central,1,5982.08,0,0,0,24.52,Low,0.027
LN101932,2023-06-08,34,73200,13.2,328000,60,10.48,628,24.4,0,333000,98.5,1,Business,Government,South,1,7046.75,5,0,0,28.15,Moderate,0.0531
LN102553,2023-06-09,42,37400,14.2,476000,36,9.89,845,25.4,0,621000,76.7,1,Personal,Self-employed,South,1,15334.61,0,0,0,14.68,Low,0.0056
LN104209,2023-06-09,28,99500,1.2,254000,60,11.39,786,45.6,0,225000,112.9,2,Personal,Salaried,West,1,5572.11,0,0,0,25.46,Moderate,0.037
LN101485,2023-06-09,46,215600,11.6,540000,72,9.92,768,43.9,0,735000,73.5,3,Personal,Self-employed,East,1,9982.18,10,0,0,22.14,Low,0.0222
LN103614,2023-06-09,44,64600,9.2,398000,60,13.09,648,5.0,0,523000,76.1,1,Home,Salaried,South,1,9074.07,0,0,0,20.97,Low,0.0147
LN102556,2023-06-09,21,122100,7.8,484000,48,13.1,723,9.5,0,653000,74.1,3,Personal,Salaried,Central,0,13008.54,15,0,0,16.03,Low,0.0076
LN101231,2023-06-09,26,54600,3.0,657000,36,8.56,672,38.5,1,1162000,56.5,1,Business,Self-employed,East,1,20758.14,0,0,0,26.44,Moderate,0.047
LN100832,2023-06-10,29,38300,10.2,929000,36,10.18,641,22.2,1,1561000,59.5,0,Personal,Salaried,North,1,30054.79,0,0,0,25.12,Moderate,0.0286
LN101245,2023-06-10,27,82500,26.1,379000,48,12.45,684,28.8,1,270000,140.4,1,Personal,Salaried,Central,2,10064.47,5,0,0,33.92,Moderate,0.089
LN100559,2023-06-10,34,94300,4.8,273000,24,8.77,650,5.0,0,251000,108.8,0,Auto,Self-employed,Central,1,12443.15,0,0,0,24.13,Low,0.0339
LN103213,2023-06-11,52,40600,21.7,494000,84,9.67,829,28.8,0,652000,75.8,2,Business,Salaried,West,3,8117.0,0,0,0,19.45,Low,0.0073
LN100130,2023-06-11,24,80100,5.9,165000,48,14.38,664,33.8,0,111000,148.6,1,Personal,Government,North,2,4540.38,0,0,0,34.8,Moderate,0.1544
LN101486,2023-06-12,25,58300,10.7,253000,72,11.17,586,35.2,0,377000,67.1,0,Personal,Contract,West,0,4837.68,20,0,0,27.73,Moderate,0.0816
LN104368,2023-06-12,32,103800,10.0,554000,72,17.57,787,41.1,0,393000,141.0,0,Personal,Salaried,Central,2,12501.22,0,0,0,28.99,Moderate,0.0535
LN103013,2023-06-12,25,63300,8.1,762000,48,11.61,785,56.3,0,1142000,66.7,2,Auto,Salaried,West,0,19920.78,0,0,0,21.37,Low,0.0161
LN100111,2023-06-12,38,219900,8.0,2130000,24,14.88,772,35.7,0,3105000,68.6,0,Personal,Salaried,West,1,103155.16,0,0,0,19.8,Low,0.0125
LN103468,2023-06-12,34,36400,4.0,183000,72,15.24,677,24.1,0,258000,70.9,1,Education,Self-employed,Central,2,3893.43,5,0,0,24.4,Low,0.0311
LN101314,2023-06-13,38,110300,8.3,826000,72,12.02,675,11.7,0,540000,153.0,1,Personal,Salaried,North,0,16157.05,0,0,0,26.6,Moderate,0.0521
LN101612,2023-06-13,46,36100,6.7,167000,60,13.63,622,36.4,1,253000,66.0,2,Home,Salaried,West,1,3853.84,5,0,0,29.62,Moderate,0.0579
LN101873,2023-06-13,45,52200,5.5,352000,36,12.35,750,42.2,0,626000,56.2,0,Personal,Salaried,Central,1,11750.37,0,0,0,21.02,Low,0.0162
LN102606,2023-06-13,33,42200,11.9,568000,36,13.05,716,40.3,0,967000,58.7,2,Home,Salaried,East,2,19151.85,0,0,0,24.36,Low,0.0214
LN100099,2023-06-13,36,67200,11.4,284000,84,11.7,657,21.5,0,284000,100.0,4,Education,Government,West,2,4967.93,0,0,0,27.85,Moderate,0.0415
LN100167,2023-06-14,55,60500,4.1,779000,48,11.24,590,17.2,0,958000,81.3,2,Auto,Salaried,South,0,20224.58,0,0,0,25.33,Moderate,0.0389
LN102850,2023-06-14,33,170000,10.7,477000,36,14.9,760,29.0,1,538000,88.7,1,Home,Salaried,South,1,16512.01,0,0,0,23.1,Low,0.0166
LN103152,2023-06-14,21,51000,1.1,195000,72,11.11,733,36.3,1,332000,58.7,0,Home,Salaried,West,2,3722.64,0,0,0,24.66,Low,0.0225
LN100645,2023-06-14,36,28200,6.5,283000,36,7.94,733,34.0,1,411000,68.9,3,Home,Salaried,South,2,8860.36,0,0,0,25.22,Moderate,0.023
LN103332,2023-06-14,52,69900,6.8,429000,60,10.8,766,34.6,1,543000,79.0,0,Home,Contract,East,3,9284.77,10,0,0,26.27,Moderate,0.0339
LN102742,2023-06-14,38,48000,9.1,1361000,48,14.01,750,39.6,0,1079000,126.1,1,Business,Salaried,South,2,37198.16,0,0,0,29.16,Moderate,0.0557
LN102933,2023-06-15,47,124900,5.4,358000,72,10.11,765,40.4,1,476000,75.2,0,Home,Salaried,West,1,6652.13,0,0,0,23.77,Low,0.02
LN102108,2023-06-15,35,20900,16.3,427000,24,9.32,749,44.3,1,326000,131.0,1,Personal,Salaried,West,1,19570.14,0,0,0,30.97,Moderate,0.0669
LN104260,2023-06-15,47,25800,9.7,546000,72,10.18,627,39.7,0,410000,133.2,0,Auto,Salaried,North,0,10164.74,0,0,0,33.07,Moderate,0.1258
LN102027,2023-06-15,49,37800,2.2,1443000,48,7.87,679,32.0,0,2216000,65.1,1,Auto,Salaried,Central,1,35139.86,0,0,0,23.63,Low,0.0251
LN103425,2023-06-15,48,64000,17.2,190000,60,13.24,750,29.8,1,136000,139.7,3,Business,Salaried,West,0,4346.46,0,0,0,27.22,Moderate,0.0388
LN100770,2023-06-15,44,160900,7.9,696000,36,10.38,635,66.5,0,1067000,65.2,1,Education,Government,East,2,22582.34,15,0,0,34.54,Moderate,0.1282
LN100889,2023-06-16,48,54900,3.2,269000,36,7.58,606,58.4,0,184000,146.2,1,Personal,Salaried,North,1,8377.46,0,0,0,40.88,Moderate,0.3912
